Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hippo signaling pathway	1/163	0.9037433401824695	0.943614369896402	0	0	0.42651485407669154	0.04316751490851573	STK3
cGMP-PKG signaling pathway	1/167	0.9091386842282585	0.9446172670274101	0	0	0.41615224147473284	0.03964167563202599	ATP2B1
Herpes simplex virus 1 infection	4/498	0.9258565140283193	0.9545845777459949	0	0	0.5558704453441295	0.042822040516715704	EIF2B4;ZNF273;ZNF14;MTOR
Neutrophil extracellular trap formation	1/189	0.933853935169479	0.9545845777459949	0	0	0.36704007217502443	0.02511847517605836	MTOR
MicroRNAs in cancer	2/310	0.9365190292579825	0.9545845777459949	0	0	0.4469006171133831	0.02931017260639028	ATM;MTOR
Chemokine signaling pathway	1/192	0.936658106802408	0.9545845777459949	0	0	0.3612195437811037	0.023637103061479436	RAC3
Epstein-Barr virus infection	1/202	0.9451772732718624	0.9586798057471747	0	0	0.34307262275196454	0.019343387635415637	JUN
Calcium signaling pathway	1/240	0.9683555127829819	0.9775342380226312	0	0	0.2879636885136833	0.00925975859953765	ATP2B1
Cytokine-cytokine receptor interaction	1/295	0.9857417172973578	0.9903914423789492	0	0	0.23343188865652267	0.003352294039982318	IL17RA
Neuroactive ligand-receptor interaction	1/341	0.9926922232541999	0.9926922232541999	0	0	0.20137185616295988	0.0014769838991728142	CHRNA5
